,Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
71,Detroit Pistons,2009,regular,72,2010-03-26,1,New Jersey Nets,
72,Detroit Pistons,2009,regular,73,2010-03-28,0,Chicago Bulls,
73,Detroit Pistons,2009,regular,74,2010-03-31,0,Miami Heat,
74,Detroit Pistons,2009,regular,75,2010-04-02,0,Phoenix Suns,
75,Detroit Pistons,2009,regular,76,2010-04-03,1,Atlanta Hawks,
76,Detroit Pistons,2009,regular,77,2010-04-06,1,Philadelphia 76ers,
77,Detroit Pistons,2009,regular,78,2010-04-07,0,Atlanta Hawks,
78,Detroit Pistons,2009,regular,79,2010-04-09,1,Miami Heat,
79,Detroit Pistons,2009,regular,80,2010-04-10,1,Charlotte Bobcats,
80,Detroit Pistons,2009,regular,81,2010-04-12,0,Toronto Raptors,
81,Detroit Pistons,2009,regular,82,2010-04-14,1,Minnesota Timberwolves,
82,Detroit Pistons,2010,regular,1,2010-10-27,1,New Jersey Nets,
83,Detroit Pistons,2010,regular,2,2010-10-29,0,Oklahoma City Thunder,
84,Detroit Pistons,2010,regular,3,2010-10-30,1,Chicago Bulls,
85,Detroit Pistons,2010,regular,4,2010-11-02,0,Boston Celtics,
86,Detroit Pistons,2010,regular,5,2010-11-03,1,Atlanta Hawks,
87,Detroit Pistons,2010,regular,6,2010-11-05,0,Charlotte Bobcats,
88,Detroit Pistons,2010,regular,7,2010-11-07,0,Golden State Warriors,
89,Detroit Pistons,2010,regular,8,2010-11-09,1,Portland Trail Blazers,
90,Detroit Pistons,2010,regular,9,2010-11-12,1,Los Angeles Clippers,OT
91,Detroit Pistons,2010,regular,10,2010-11-14,1,Sacramento Kings,
92,Detroit Pistons,2010,regular,11,2010-11-15,1,Golden State Warriors,
93,Detroit Pistons,2010,regular,12,2010-11-17,0,Los Angeles Lakers,
94,Detroit Pistons,2010,regular,13,2010-11-21,0,Washington Wizards,OT
95,Detroit Pistons,2010,regular,14,2010-11-23,1,Dallas Mavericks,
96,Detroit Pistons,2010,regular,15,2010-11-24,1,Memphis Grizzlies,
97,Detroit Pistons,2010,regular,16,2010-11-26,0,Milwaukee Bucks,
98,Detroit Pistons,2010,regular,17,2010-11-28,0,New York Knicks,2OT
99,Detroit Pistons,2010,regular,18,2010-11-30,1,Orlando Magic,
100,Detroit Pistons,2010,regular,19,2010-12-01,1,Miami Heat,
101,Detroit Pistons,2010,regular,20,2010-12-03,0,Orlando Magic,
102,Detroit Pistons,2010,regular,21,2010-12-05,0,Cleveland Cavaliers,
103,Detroit Pistons,2010,regular,22,2010-12-07,1,Houston Rockets,
104,Detroit Pistons,2010,regular,23,2010-12-08,1,New Orleans Hornets,
105,Detroit Pistons,2010,regular,24,2010-12-10,1,Minnesota Timberwolves,
106,Detroit Pistons,2010,regular,25,2010-12-11,0,Toronto Raptors,
107,Detroit Pistons,2010,regular,26,2010-12-14,0,Atlanta Hawks,
108,Detroit Pistons,2010,regular,27,2010-12-17,0,Los Angeles Clippers,
109,Detroit Pistons,2010,regular,28,2010-12-19,0,New Orleans Hornets,OT
110,Detroit Pistons,2010,regular,29,2010-12-22,1,Toronto Raptors,
