,Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
67,New Orleans Pelicans,2013,regular,68,2014-03-21,1,Atlanta Hawks,
68,New Orleans Pelicans,2013,regular,69,2014-03-22,0,Miami Heat,
69,New Orleans Pelicans,2013,regular,70,2014-03-24,0,Brooklyn Nets,OT
70,New Orleans Pelicans,2013,regular,71,2014-03-26,0,Los Angeles Clippers,
71,New Orleans Pelicans,2013,regular,72,2014-03-28,0,Utah Jazz,
72,New Orleans Pelicans,2013,regular,73,2014-03-29,1,San Antonio Spurs,
73,New Orleans Pelicans,2013,regular,74,2014-03-31,0,Sacramento Kings,
74,New Orleans Pelicans,2013,regular,75,2014-04-02,1,Denver Nuggets,
75,New Orleans Pelicans,2013,regular,76,2014-04-04,1,Utah Jazz,
76,New Orleans Pelicans,2013,regular,77,2014-04-06,1,Portland Trail Blazers,
77,New Orleans Pelicans,2013,regular,78,2014-04-09,0,Phoenix Suns,
78,New Orleans Pelicans,2013,regular,79,2014-04-11,1,Oklahoma City Thunder,
79,New Orleans Pelicans,2013,regular,80,2014-04-12,1,Houston Rockets,
80,New Orleans Pelicans,2013,regular,81,2014-04-14,0,Oklahoma City Thunder,
81,New Orleans Pelicans,2013,regular,82,2014-04-16,0,Houston Rockets,
82,New Orleans Pelicans,2014,regular,1,2014-10-28,0,Orlando Magic,
83,New Orleans Pelicans,2014,regular,2,2014-11-01,0,Dallas Mavericks,
84,New Orleans Pelicans,2014,regular,3,2014-11-03,1,Memphis Grizzlies,
85,New Orleans Pelicans,2014,regular,4,2014-11-04,0,Charlotte Hornets,
86,New Orleans Pelicans,2014,regular,5,2014-11-08,1,San Antonio Spurs,
87,New Orleans Pelicans,2014,regular,6,2014-11-10,1,Cleveland Cavaliers,
88,New Orleans Pelicans,2014,regular,7,2014-11-12,0,Los Angeles Lakers,
89,New Orleans Pelicans,2014,regular,8,2014-11-14,0,Minnesota Timberwolves,
90,New Orleans Pelicans,2014,regular,9,2014-11-17,1,Portland Trail Blazers,
91,New Orleans Pelicans,2014,regular,10,2014-11-18,1,Sacramento Kings,
92,New Orleans Pelicans,2014,regular,11,2014-11-21,1,Denver Nuggets,
93,New Orleans Pelicans,2014,regular,12,2014-11-22,1,Utah Jazz,
94,New Orleans Pelicans,2014,regular,13,2014-11-25,0,Sacramento Kings,
95,New Orleans Pelicans,2014,regular,14,2014-11-28,1,Atlanta Hawks,
96,New Orleans Pelicans,2014,regular,15,2014-11-29,1,Washington Wizards,
97,New Orleans Pelicans,2014,regular,16,2014-12-02,0,Oklahoma City Thunder,
98,New Orleans Pelicans,2014,regular,17,2014-12-04,1,Golden State Warriors,
99,New Orleans Pelicans,2014,regular,18,2014-12-06,1,Los Angeles Clippers,
100,New Orleans Pelicans,2014,regular,19,2014-12-07,1,Los Angeles Lakers,
101,New Orleans Pelicans,2014,regular,20,2014-12-09,0,New York Knicks,
102,New Orleans Pelicans,2014,regular,21,2014-12-10,1,Dallas Mavericks,
103,New Orleans Pelicans,2014,regular,22,2014-12-12,0,Cleveland Cavaliers,
104,New Orleans Pelicans,2014,regular,23,2014-12-14,0,Golden State Warriors,OT
105,New Orleans Pelicans,2014,regular,24,2014-12-16,0,Utah Jazz,
106,New Orleans Pelicans,2014,regular,25,2014-12-18,1,Houston Rockets,
107,New Orleans Pelicans,2014,regular,26,2014-12-20,0,Portland Trail Blazers,
108,New Orleans Pelicans,2014,regular,27,2014-12-21,1,Oklahoma City Thunder,
109,New Orleans Pelicans,2014,regular,28,2014-12-23,1,Indiana Pacers,
110,New Orleans Pelicans,2014,regular,29,2014-12-26,0,San Antonio Spurs,
111,New Orleans Pelicans,2014,regular,30,2014-12-27,1,Chicago Bulls,
112,New Orleans Pelicans,2014,regular,31,2014-12-30,0,Phoenix Suns,
113,New Orleans Pelicans,2014,regular,32,2014-12-31,1,San Antonio Spurs,OT
114,New Orleans Pelicans,2014,regular,33,2015-01-02,0,Houston Rockets,
115,New Orleans Pelicans,2014,regular,34,2015-01-05,0,Washington Wizards,
116,New Orleans Pelicans,2014,regular,35,2015-01-07,1,Charlotte Hornets,
117,New Orleans Pelicans,2014,regular,36,2015-01-09,0,Memphis Grizzlies,
118,New Orleans Pelicans,2014,regular,37,2015-01-12,1,Boston Celtics,
119,New Orleans Pelicans,2014,regular,38,2015-01-14,1,Detroit Pistons,
120,New Orleans Pelicans,2014,regular,39,2015-01-16,1,Philadelphia 76ers,
121,New Orleans Pelicans,2014,regular,40,2015-01-18,1,Toronto Raptors,
