,Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
185,San Antonio Spurs,2011,regular,6,2012-01-04,0,Golden State Warriors,
186,San Antonio Spurs,2011,regular,7,2012-01-05,0,Dallas Mavericks,
187,San Antonio Spurs,2011,regular,8,2012-01-07,0,Denver Nuggets,
188,San Antonio Spurs,2011,regular,9,2012-01-08,1,Oklahoma City Thunder,
189,San Antonio Spurs,2011,regular,10,2012-01-10,1,Milwaukee Bucks,
190,San Antonio Spurs,2011,regular,11,2012-01-11,0,Houston Rockets,OT
191,San Antonio Spurs,2011,regular,12,2012-01-13,0,Portland Trail Blazers,
192,San Antonio Spurs,2011,regular,13,2012-01-15,0,Phoenix Suns,
193,San Antonio Spurs,2011,regular,14,2012-01-17,1,Miami Heat,
194,San Antonio Spurs,2011,regular,15,2012-01-18,1,Orlando Magic,OT
195,San Antonio Spurs,2011,regular,16,2012-01-20,0,Sacramento Kings,
196,San Antonio Spurs,2011,regular,17,2012-01-21,1,Houston Rockets,
197,San Antonio Spurs,2011,regular,18,2012-01-23,1,New Orleans Hornets,
198,San Antonio Spurs,2011,regular,19,2012-01-25,0,Atlanta Hawks,
199,San Antonio Spurs,2011,regular,20,2012-01-27,1,Minnesota Timberwolves,
200,San Antonio Spurs,2011,regular,21,2012-01-29,1,Dallas Mavericks,OT
201,San Antonio Spurs,2011,regular,22,2012-01-30,1,Memphis Grizzlies,
202,San Antonio Spurs,2011,regular,23,2012-02-01,0,Houston Rockets,
203,San Antonio Spurs,2011,regular,24,2012-02-02,0,New Orleans Hornets,
204,San Antonio Spurs,2011,regular,25,2012-02-04,0,Oklahoma City Thunder,
205,San Antonio Spurs,2011,regular,26,2012-02-06,1,Memphis Grizzlies,
206,San Antonio Spurs,2011,regular,27,2012-02-08,1,Philadelphia 76ers,
207,San Antonio Spurs,2011,regular,28,2012-02-11,1,New Jersey Nets,
208,San Antonio Spurs,2011,regular,29,2012-02-14,1,Detroit Pistons,
209,San Antonio Spurs,2011,regular,30,2012-02-15,1,Toronto Raptors,
210,San Antonio Spurs,2011,regular,31,2012-02-18,1,Los Angeles Clippers,OT
211,San Antonio Spurs,2011,regular,32,2012-02-20,1,Utah Jazz,
212,San Antonio Spurs,2011,regular,33,2012-02-21,1,Portland Trail Blazers,
213,San Antonio Spurs,2011,regular,34,2012-02-23,1,Denver Nuggets,
214,San Antonio Spurs,2011,regular,35,2012-02-29,0,Chicago Bulls,
215,San Antonio Spurs,2011,regular,36,2012-03-02,0,Charlotte Bobcats,
216,San Antonio Spurs,2011,regular,37,2012-03-04,0,Denver Nuggets,
217,San Antonio Spurs,2011,regular,38,2012-03-07,0,New York Knicks,
218,San Antonio Spurs,2011,regular,39,2012-03-09,0,Los Angeles Clippers,
219,San Antonio Spurs,2011,regular,40,2012-03-12,0,Washington Wizards,
220,San Antonio Spurs,2011,regular,41,2012-03-14,0,Orlando Magic,
221,San Antonio Spurs,2011,regular,42,2012-03-16,1,Oklahoma City Thunder,
222,San Antonio Spurs,2011,regular,43,2012-03-17,1,Dallas Mavericks,
223,San Antonio Spurs,2011,regular,44,2012-03-21,0,Minnesota Timberwolves,
224,San Antonio Spurs,2011,regular,45,2012-03-23,0,Dallas Mavericks,
225,San Antonio Spurs,2011,regular,46,2012-03-24,1,New Orleans Hornets,
226,San Antonio Spurs,2011,regular,47,2012-03-25,0,Philadelphia 76ers,
227,San Antonio Spurs,2011,regular,48,2012-03-27,1,Phoenix Suns,
228,San Antonio Spurs,2011,regular,49,2012-03-28,1,Sacramento Kings,
229,San Antonio Spurs,2011,regular,50,2012-03-31,0,Indiana Pacers,
230,San Antonio Spurs,2011,regular,51,2012-04-03,1,Cleveland Cavaliers,
231,San Antonio Spurs,2011,regular,52,2012-04-04,1,Boston Celtics,
232,San Antonio Spurs,2011,regular,53,2012-04-06,0,New Orleans Hornets,
233,San Antonio Spurs,2011,regular,54,2012-04-08,0,Utah Jazz,
234,San Antonio Spurs,2011,regular,55,2012-04-09,1,Utah Jazz,
235,San Antonio Spurs,2011,regular,56,2012-04-11,0,Los Angeles Lakers,
236,San Antonio Spurs,2011,regular,57,2012-04-12,0,Memphis Grizzlies,
