,Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
68,Charlotte Bobcats,2009,regular,69,2010-03-20,1,Miami Heat,
69,Charlotte Bobcats,2009,regular,70,2010-03-23,1,Washington Wizards,OT
70,Charlotte Bobcats,2009,regular,71,2010-03-24,0,Minnesota Timberwolves,
71,Charlotte Bobcats,2009,regular,72,2010-03-26,0,Washington Wizards,
72,Charlotte Bobcats,2009,regular,73,2010-03-29,0,Toronto Raptors,
73,Charlotte Bobcats,2009,regular,74,2010-03-31,0,Philadelphia 76ers,
74,Charlotte Bobcats,2009,regular,75,2010-04-02,0,Milwaukee Bucks,OT
75,Charlotte Bobcats,2009,regular,76,2010-04-03,1,Chicago Bulls,
76,Charlotte Bobcats,2009,regular,77,2010-04-06,0,Atlanta Hawks,
77,Charlotte Bobcats,2009,regular,78,2010-04-07,1,New Orleans Hornets,
78,Charlotte Bobcats,2009,regular,79,2010-04-09,1,Houston Rockets,
79,Charlotte Bobcats,2009,regular,80,2010-04-10,0,Detroit Pistons,
80,Charlotte Bobcats,2009,regular,81,2010-04-12,1,New Jersey Nets,
81,Charlotte Bobcats,2009,regular,82,2010-04-14,0,Chicago Bulls,
82,Charlotte Bobcats,2009,post,83,2010-04-18,1,Orlando Magic,
83,Charlotte Bobcats,2009,post,84,2010-04-21,1,Orlando Magic,
84,Charlotte Bobcats,2009,post,85,2010-04-24,0,Orlando Magic,
85,Charlotte Bobcats,2009,post,86,2010-04-26,0,Orlando Magic,
86,Charlotte Bobcats,2010,regular,1,2010-10-27,1,Dallas Mavericks,
87,Charlotte Bobcats,2010,regular,2,2010-10-29,0,Indiana Pacers,
88,Charlotte Bobcats,2010,regular,3,2010-10-30,1,Milwaukee Bucks,
89,Charlotte Bobcats,2010,regular,4,2010-11-03,1,New Jersey Nets,
90,Charlotte Bobcats,2010,regular,5,2010-11-05,1,Detroit Pistons,
91,Charlotte Bobcats,2010,regular,6,2010-11-06,0,Orlando Magic,
92,Charlotte Bobcats,2010,regular,7,2010-11-08,0,San Antonio Spurs,
93,Charlotte Bobcats,2010,regular,8,2010-11-10,1,Toronto Raptors,
94,Charlotte Bobcats,2010,regular,9,2010-11-12,1,Washington Wizards,
95,Charlotte Bobcats,2010,regular,10,2010-11-13,0,Utah Jazz,
96,Charlotte Bobcats,2010,regular,11,2010-11-15,0,Minnesota Timberwolves,
97,Charlotte Bobcats,2010,regular,12,2010-11-19,1,Miami Heat,
98,Charlotte Bobcats,2010,regular,13,2010-11-20,0,Phoenix Suns,
99,Charlotte Bobcats,2010,regular,14,2010-11-23,1,New York Knicks,
100,Charlotte Bobcats,2010,regular,15,2010-11-24,0,New York Knicks,
101,Charlotte Bobcats,2010,regular,16,2010-11-26,0,Houston Rockets,
102,Charlotte Bobcats,2010,regular,17,2010-11-27,1,Milwaukee Bucks,
103,Charlotte Bobcats,2010,regular,18,2010-12-01,1,New Orleans Hornets,
104,Charlotte Bobcats,2010,regular,19,2010-12-03,0,New Jersey Nets,OT
105,Charlotte Bobcats,2010,regular,20,2010-12-04,1,Philadelphia 76ers,
106,Charlotte Bobcats,2010,regular,21,2010-12-07,0,Denver Nuggets,
107,Charlotte Bobcats,2010,regular,22,2010-12-10,1,Indiana Pacers,
108,Charlotte Bobcats,2010,regular,23,2010-12-11,0,Boston Celtics,
109,Charlotte Bobcats,2010,regular,24,2010-12-14,0,Toronto Raptors,
110,Charlotte Bobcats,2010,regular,25,2010-12-15,1,Memphis Grizzlies,
111,Charlotte Bobcats,2010,regular,26,2010-12-17,1,Atlanta Hawks,
112,Charlotte Bobcats,2010,regular,27,2010-12-20,1,Washington Wizards,
113,Charlotte Bobcats,2010,regular,28,2010-12-21,0,Oklahoma City Thunder,
114,Charlotte Bobcats,2010,regular,29,2010-12-27,0,Detroit Pistons,
115,Charlotte Bobcats,2010,regular,30,2010-12-29,0,Cleveland Cavaliers,
116,Charlotte Bobcats,2010,regular,31,2010-12-31,0,Golden State Warriors,
117,Charlotte Bobcats,2010,regular,32,2011-01-03,0,Miami Heat,
118,Charlotte Bobcats,2010,regular,33,2011-01-05,1,Minnesota Timberwolves,OT
119,Charlotte Bobcats,2010,regular,34,2011-01-08,0,Washington Wizards,
120,Charlotte Bobcats,2010,regular,35,2011-01-10,0,Memphis Grizzlies,
121,Charlotte Bobcats,2010,regular,36,2011-01-12,0,Chicago Bulls,
122,Charlotte Bobcats,2010,regular,37,2011-01-14,1,Boston Celtics,
123,Charlotte Bobcats,2010,regular,38,2011-01-15,0,New Orleans Hornets,
124,Charlotte Bobcats,2010,regular,39,2011-01-17,1,Philadelphia 76ers,OT
125,Charlotte Bobcats,2010,regular,40,2011-01-18,1,Chicago Bulls,
126,Charlotte Bobcats,2010,regular,41,2011-01-20,0,Philadelphia 76ers,
127,Charlotte Bobcats,2010,regular,42,2011-01-22,0,Atlanta Hawks,
128,Charlotte Bobcats,2010,regular,43,2011-01-25,1,Sacramento Kings,
129,Charlotte Bobcats,2010,regular,44,2011-01-26,1,Phoenix Suns,
130,Charlotte Bobcats,2010,regular,45,2011-01-28,1,Golden State Warriors,OT
131,Charlotte Bobcats,2010,regular,46,2011-01-29,1,Los Angeles Clippers,
132,Charlotte Bobcats,2010,regular,47,2011-01-31,1,Utah Jazz,
133,Charlotte Bobcats,2010,regular,48,2011-02-02,1,Detroit Pistons,
134,Charlotte Bobcats,2010,regular,49,2011-02-04,0,Miami Heat,
135,Charlotte Bobcats,2010,regular,50,2011-02-05,0,Dallas Mavericks,
136,Charlotte Bobcats,2010,regular,51,2011-02-07,0,Boston Celtics,
137,Charlotte Bobcats,2010,regular,52,2011-02-09,1,Indiana Pacers,
138,Charlotte Bobcats,2010,regular,53,2011-02-11,0,New Jersey Nets,
139,Charlotte Bobcats,2010,regular,54,2011-02-12,1,Atlanta Hawks,
140,Charlotte Bobcats,2010,regular,55,2011-02-14,0,Los Angeles Lakers,
141,Charlotte Bobcats,2010,regular,56,2011-02-15,1,Chicago Bulls,
142,Charlotte Bobcats,2010,regular,57,2011-02-22,0,Toronto Raptors,
143,Charlotte Bobcats,2010,regular,58,2011-02-25,0,Sacramento Kings,
144,Charlotte Bobcats,2010,regular,59,2011-02-27,1,Orlando Magic,
145,Charlotte Bobcats,2010,regular,60,2011-03-02,1,Denver Nuggets,
146,Charlotte Bobcats,2010,regular,61,2011-03-04,1,Los Angeles Lakers,
147,Charlotte Bobcats,2010,regular,62,2011-03-05,1,Portland Trail Blazers,
148,Charlotte Bobcats,2010,regular,63,2011-03-07,0,Los Angeles Clippers,
149,Charlotte Bobcats,2010,regular,64,2011-03-09,0,Chicago Bulls,
150,Charlotte Bobcats,2010,regular,65,2011-03-11,0,Portland Trail Blazers,
151,Charlotte Bobcats,2010,regular,66,2011-03-13,1,Toronto Raptors,
152,Charlotte Bobcats,2010,regular,67,2011-03-16,1,Houston Rockets,
153,Charlotte Bobcats,2010,regular,68,2011-03-18,1,Oklahoma City Thunder,
154,Charlotte Bobcats,2010,regular,69,2011-03-19,1,San Antonio Spurs,
155,Charlotte Bobcats,2010,regular,70,2011-03-23,0,Indiana Pacers,
156,Charlotte Bobcats,2010,regular,71,2011-03-25,1,Boston Celtics,
157,Charlotte Bobcats,2010,regular,72,2011-03-26,0,New York Knicks,
158,Charlotte Bobcats,2010,regular,73,2011-03-28,0,Milwaukee Bucks,
159,Charlotte Bobcats,2010,regular,74,2011-03-30,0,Cleveland Cavaliers,
160,Charlotte Bobcats,2010,regular,75,2011-04-01,1,Orlando Magic,
161,Charlotte Bobcats,2010,regular,76,2011-04-03,0,Washington Wizards,
162,Charlotte Bobcats,2010,regular,77,2011-04-05,1,Cleveland Cavaliers,
